attachment_id	text	user_id	height	width	length	train
a1a428c3-5ddd-4baa-9de5-723eb9fe3f00	мать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
92b2f402-b5c0-4257-b186-24f8177787d7	холодный	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
32655819-706d-4302-bfa4-475233d995ff	думать	185bd3a81d9d618518d10abebf0d17a8	1920	1080	52.0	True
f7841957-718e-4ce2-a73d-9ec81abccaba	доволен	185bd3a81d9d618518d10abebf0d17a8	1920	1080	47.0	True
32e530d7-3598-47d3-b344-ceb36bb6fe58	легкий	185bd3a81d9d618518d10abebf0d17a8	1920	1080	67.0	True
c46a5eab-8c1a-4252-aa3a-8877aba98849	привык	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
13a3e43d-228f-4cb2-99a3-46241a9f5827	быть	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	34.0	True
c4042ec8-a933-4396-8eea-c5edadb449fd	тогда	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
08c1447f-4efb-49aa-9108-29b7e15fa218	весь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	44.0	True
9ac92dff-0878-4007-b1d7-e14b991c9a79	хотеть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	51.0	True
57efa9ae-d181-4614-a029-d54c109e870a	удивлён	185bd3a81d9d618518d10abebf0d17a8	1920	1080	61.0	True
4e97a5bb-5bf3-4a34-a927-f1fdfb1525c2	знать	185bd3a81d9d618518d10abebf0d17a8	1920	1080	63.0	True
0397f175-45d7-4b27-a7d9-496a035d6236	боюсь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	77.0	True
574f3732-266c-4383-8394-f23e3ecd72bb	около	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	32.0	True
7a329850-c156-4123-8500-80cb0adfdde1	ваш	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	30.0	True
3e45dedd-757a-40a3-9e46-f6ec5f758701	терять	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	33.0	True
d8f5cb5a-2d2c-42c7-9599-d2703f7a9d2d	свет	0211b488644476dd0fec656ccb9b74fc	1920	1080	55.0	True
110d00d8-23e2-42e8-96de-6666691d89f7	внизу	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
8f8056fe-ceb5-4324-a5ca-6d8e95184692	да	0211b488644476dd0fec656ccb9b74fc	1920	1080	40.0	True
0fb0afa1-5126-44b0-8124-f5882d9c5e42	холодный	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
6387d8fb-7ae2-4c36-99a3-eafcfb206080	значит	0211b488644476dd0fec656ccb9b74fc	1920	1080	70.0	True
35bd8d07-e2cc-4b12-a325-b25b234b4767	нуждаться	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	66.0	True
12b72d84-d674-4356-b846-b0a6a3949a0c	быть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	61.0	True
55ea8415-1334-436c-9db6-0f90262acfcd	рад	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	67.0	True
df0221f1-d8bd-4bcf-98d8-5a71d063bdc0	верх	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	38.0	True
b7f62c4f-14d6-4563-9b12-1989199e2a05	оставить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
b3c7f606-3007-4dc8-96f9-a6f4a5dce32f	над	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	59.0	True
68465670-98c6-47f3-81cc-0f37a1223686	болит	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	57.0	True
faea4ea8-f890-48e8-87ed-699f646f1408	всё	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	81.0	True
0d59bfc2-cb77-43b5-a445-ec1951258824	согласно	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	46.0	True
dffe879a-eac8-4676-b1ab-2114f1e0f0da	купить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	56.0	True
908d0f48-9098-43da-b16f-0a05cf4a4259	показать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	53.0	True
bc5ce7aa-91f2-435c-8c6e-7f518fc53cb2	ваш	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	66.0	True
eba1da58-aff0-4694-8a6c-f4a77f179ab7	играть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	74.0	True
756f254c-9cfd-435f-ae3e-2a0f3d3093cb	одолжить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	53.0	True
e98731bd-4fec-4a25-b631-b3bc7912dd23	весь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
5a54e713-f86b-4c16-a2af-5d7aef411b70	боюсь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	63.0	True
06fd3a8c-eb27-48d7-a670-f210597ba52a	думать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	61.0	True
9cd70ff9-7dd9-4e38-ae7c-2cbbcc3297f8	жаркий	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
0e3cbf84-3cef-4375-8938-6354eda05308	изменить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
ec2bab8f-adf1-43df-9351-5e4db74aa1a6	ответить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	49.0	True
47a0e83f-4864-4c19-9fec-9511639f25d5	закрыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	64.0	True
b5397d9c-92fc-4195-9adf-764ffed9d7f4	великий	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	37.0	True
ae3f83dc-97eb-4fb5-9696-67a7d187c409	терять	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	59.0	True
daefbb3e-dc9d-48a8-85e1-5b404f090ae5	ехать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	40.0	True
6f1b8ad9-26ea-4b70-90c2-110377079386	нога	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	43.0	True
9f72bd59-9a10-4cf3-ba65-5848e9ce6c33	начать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	75.0	True
b1947187-dc67-4b47-8f9e-f141db90b8b8	женат	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	42.0	True
36bfe541-0408-42df-a477-dc1826540e74	бы	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
c9dd8e0e-f236-4baf-958b-ec405aebef55	сквозь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
2e960ab2-eab5-4b42-916e-54a49eb6bcef	привезти	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	72.0	True
67c6771f-dfcd-4caa-a98b-ff27e3aa5f4a	больше	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	39.0	True
300112e3-8d0f-44d2-9418-86b71296225f	открыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	40.0	True
9e8e1cfc-2f11-4658-9482-2daef12bf87d	мать	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
8944d365-3c6e-41c5-882d-c3e0de3830fb	нуждаться	185bd3a81d9d618518d10abebf0d17a8	1920	1080	47.0	True
27378fec-7157-4a42-9e11-6b6d57f8b38a	оставить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
c5b8117a-45b4-4fb2-8074-d5dbc10f1255	упасть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	57.0	True
5098eec9-622c-4d1f-8e74-3ae2bfe46dce	сколько	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	50.0	True
e6226adc-6862-458d-a39d-d0c2e9fd925c	рад	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
9417ae54-995e-4f9f-9c5e-a69a353d537a	болит	185bd3a81d9d618518d10abebf0d17a8	1920	1080	58.0	True
512869ef-6538-4b42-bc29-fd9ea528ec68	вверх	185bd3a81d9d618518d10abebf0d17a8	1920	1080	38.0	True
3f12f41c-723b-4f59-ae75-96311d9a7b1d	жаркий	185bd3a81d9d618518d10abebf0d17a8	1920	1080	51.0	True
a2006973-44f4-47df-bb74-bb3f49b4acc1	играть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	61.0	True
b9d9abd4-4e33-4ae9-81a8-e4c0f49190f6	великий	185bd3a81d9d618518d10abebf0d17a8	1920	1080	59.0	True
eb976342-8597-47d8-8ddd-5312312e1106	приятный	185bd3a81d9d618518d10abebf0d17a8	1920	1080	40.0	True
167baa72-9ac5-4381-941b-745f462ae304	над	185bd3a81d9d618518d10abebf0d17a8	1920	1080	62.0	True
dcee175c-3385-4170-9897-bce1a89c4458	ранний	185bd3a81d9d618518d10abebf0d17a8	1920	1080	53.0	True
aab77bb3-59e8-49d3-9fa4-014ed76803ea	сюрприз	185bd3a81d9d618518d10abebf0d17a8	1920	1080	67.0	True
99bde690-a109-4729-8f3a-09ae0a2a1550	нога	185bd3a81d9d618518d10abebf0d17a8	1920	1080	41.0	True
49407ca1-92db-437e-bc98-01846750527e	тёплый	185bd3a81d9d618518d10abebf0d17a8	1920	1080	43.0	True
ebd4e04c-c8cd-4218-b7ff-2225842bb175	изменить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	61.0	True
cbcfade3-1875-4a2b-97cf-fab208575f4f	проверить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
e082c005-8f98-4b71-b9ec-aaf60d3c7441	уверен	185bd3a81d9d618518d10abebf0d17a8	1920	1080	43.0	True
c76f9521-658e-43e4-8d62-bc28e1cca838	лечь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	63.0	True
d05eb1d5-fdd8-46c0-bbc8-c95b57ade546	забыть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	54.0	True
45e4ced8-8b47-4c2f-a936-29799c8910ed	который	185bd3a81d9d618518d10abebf0d17a8	1920	1080	66.0	True
fe49d396-6edb-4623-980d-51ba881ece7e	упасть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	52.0	True
09db2384-1520-4b66-8998-14ac3b0cbe14	ехать	185bd3a81d9d618518d10abebf0d17a8	1920	1080	59.0	True
92e94ab2-b1ae-453a-8288-2bdfc052a71e	ответить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	55.0	True
70302505-eca8-467e-b565-7b852762a0f1	открыть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	67.0	True
586bc19e-f08d-4ebd-9ea9-2e1332709605	меня	185bd3a81d9d618518d10abebf0d17a8	1920	1080	32.0	True
e91908f8-eb07-4a55-8de9-36ed82ce6f05	уронить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
b095ae5f-00ec-4039-9c86-5fb2694b47d6	ей	185bd3a81d9d618518d10abebf0d17a8	1920	1080	67.0	True
89fc8fcf-b23e-4b36-be6a-a96d41b439dd	сколько	185bd3a81d9d618518d10abebf0d17a8	1920	1080	67.0	True
82be7eee-cc72-49ad-9874-45c4c172ca05	этот	185bd3a81d9d618518d10abebf0d17a8	1920	1080	60.0	True
0a42bb8f-9a48-425d-a900-e4396cf41414	изучить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	85.0	True
88a07740-9771-49fa-84d5-db5909142711	привезти	185bd3a81d9d618518d10abebf0d17a8	1920	1080	75.0	True
98844c64-ba52-4352-a4c2-2fa0d9bb0dc1	начать	185bd3a81d9d618518d10abebf0d17a8	1920	1080	54.0	True
0e4e389d-e7e3-43a6-a02c-3a47eccc0e2b	больше	185bd3a81d9d618518d10abebf0d17a8	1920	1080	64.0	True
7106d18d-02a0-4784-968f-188dcb3a2861	принести	185bd3a81d9d618518d10abebf0d17a8	1920	1080	55.0	True
0d2fcb72-f847-49e3-ba99-c2eea6617f30	остановить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
f6b5640f-069d-433b-8827-a88e5e90f6b1	спать	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
be2441a6-5d9a-4030-9875-1b093acbcbce	доволен	0211b488644476dd0fec656ccb9b74fc	1920	1080	50.0	True
c9e4f30f-c6d1-442d-b8b0-4b9dc9003172	привык	0211b488644476dd0fec656ccb9b74fc	1920	1080	34.0	True
4c7d01e0-8a8f-4522-96af-b4de45227407	приятный	0211b488644476dd0fec656ccb9b74fc	1920	1080	38.0	True
d1e78ea6-9312-4a7a-9b58-433e98cdb821	хотеть	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
eec7c6e8-bd72-4784-8ef3-5eb6644e481e	тебя	0211b488644476dd0fec656ccb9b74fc	1920	1080	43.0	True
026420a8-c198-4525-a9b8-a7ee049248ef	нуждаться	0211b488644476dd0fec656ccb9b74fc	1920	1080	49.0	True
0766e108-87cb-4478-ac39-2f55084433a8	ей	50334f2a79561498829a34a2c90984b1	1920	1080	119.0	True
d9679416-df27-43c2-8917-099e0bbaccc1	удивлён	0211b488644476dd0fec656ccb9b74fc	1920	1080	51.0	True
8a4d7e9f-b831-484a-809d-a1acdfb6ced9	вверх	0211b488644476dd0fec656ccb9b74fc	1920	1080	36.0	True
afd6c273-d38d-4776-ae4e-4cc11b4868ef	сначала	0211b488644476dd0fec656ccb9b74fc	1920	1080	50.0	True
71fc47a4-2595-4cbe-bb51-db0567a9c43a	купить	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
3ffac91c-ed0f-4b74-86b4-4c794ca935fb	наверху	0211b488644476dd0fec656ccb9b74fc	1920	1080	50.0	True
5798fe40-6f85-405e-ae7b-1cebd1c088c8	её	0211b488644476dd0fec656ccb9b74fc	1920	1080	41.0	True
2d4dcb5f-6958-404b-a9d7-fa58b40e8b55	встретить	0211b488644476dd0fec656ccb9b74fc	1920	1080	61.0	True
47c9a7e3-9776-47c3-8551-9081097da98d	всё	0211b488644476dd0fec656ccb9b74fc	1920	1080	47.0	True
6253d131-3861-458f-9ea3-3fad66186d2a	тяжёлый	0211b488644476dd0fec656ccb9b74fc	1920	1080	66.0	True
48623c43-db0f-496d-92f9-c3b159e030a4	шутить	0211b488644476dd0fec656ccb9b74fc	1920	1080	45.0	True
96ccb10e-35a8-455a-a1ea-4c71baa13fbf	болит	0211b488644476dd0fec656ccb9b74fc	1920	1080	45.0	True
7b1cc16a-3b52-4a40-aee4-e801dd68be18	меня	0211b488644476dd0fec656ccb9b74fc	1920	1080	27.0	True
bd8b6a96-9bdd-4da5-9ed7-9588fe179443	обещать	0211b488644476dd0fec656ccb9b74fc	1920	1080	49.0	True
e34ef9eb-bc5d-4f78-b43d-508ef1ee8a0e	лечь	0211b488644476dd0fec656ccb9b74fc	1920	1080	63.0	True
2c66e2a4-2b28-4dcf-b9b1-1beeda0a082f	день	185bd3a81d9d618518d10abebf0d17a8	1920	1080	50.0	True
660402b2-a894-47af-ae28-7457b02c9611	забыть	0211b488644476dd0fec656ccb9b74fc	1920	1080	42.0	True
85c125b0-cb42-48b4-9f3a-9921ec6f7c47	закончить	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
00af7ae9-fdb5-4416-8ba1-980b5880528c	начать	0211b488644476dd0fec656ccb9b74fc	1920	1080	68.0	True
023b8330-a3fd-4e48-a8ae-fbd4522e69c6	упасть	0211b488644476dd0fec656ccb9b74fc	1920	1080	75.0	True
8be18724-8b23-4fef-bdc7-cf5997a6bf61	мать	0211b488644476dd0fec656ccb9b74fc	1920	1080	39.0	True
0fb8147c-6686-46b0-b105-15ff68724fcc	больше	0211b488644476dd0fec656ccb9b74fc	1920	1080	62.0	True
4d25c237-924c-497b-9553-0b5c13f12f77	принести	0211b488644476dd0fec656ccb9b74fc	1920	1080	50.0	True
e48a0d4c-00e5-4210-99f5-3c0642b3ecf4	сквозь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	48.0	True
2cff5aaf-6686-49bb-92d4-6f28a60bbdfe	обеспокоен	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	59.0	True
3017ebee-e494-4aa3-8b4a-5a5feca6761c	сначала	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
89ec751b-57e4-4af7-b533-2248d8f92e5d	значит	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	51.0	True
412cf1c1-1fce-42b1-aa60-b0f755e37c19	внизу	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	33.0	True
e6aa5a66-2280-435f-93a5-24359be7c902	подруга	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	54.0	True
97c6adef-3bca-4ef9-969c-c8a55d08d9f6	спросить	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	36.0	True
29e28e3c-3942-499b-9a7d-00af2f3a7db6	спать	46dd04a1caa75ed3082b573cb5a3ad26	1920	822	46.0	True
d689f269-be90-4035-bff0-a28e8d56ffcc	больше	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
6a7562a8-e74b-4762-bf5c-8cfc1a50ac47	тебя	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	44.0	True
6a72ecbf-4820-4fe7-ad2a-8bfac7e4641b	верх	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	46.0	True
1ddb1938-35a7-4626-9d20-372fdb9c637a	думать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	33.0	True
447980f4-f944-4549-82dc-7fa0c278d32f	сквозь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	43.0	True
38153f62-4706-40c8-a74c-4c0a615cb67a	вам	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	43.0	True
7d81f9c8-135f-4337-a4a2-a67aefed2aeb	найти	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	45.0	True
988a9542-455e-4dd0-aebd-d78f2cf7d27b	показать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	65.0	True
7f253547-12ac-4ff7-997b-6f08f881874a	цвета	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	43.0	True
627ccc65-b105-40e3-9ccb-46ae8ec7c1f9	одолжить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	46.0	True
fa82196b-2161-47bd-89ca-926542bc8664	ответить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	38.0	True
21e42cfe-f2f8-41ab-9742-06810cf8c41c	свет	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	46.0	True
e7cb1eb5-ae62-4250-b66f-3b5017c84f66	женат	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
4096f0c2-f2e6-47bc-9537-1527c5c54279	продолжить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
b0e0d93a-b2d3-4085-a880-c6647432bdba	внизу	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	45.0	True
57adc307-98fc-405c-a7dc-3d7a44eed256	боюсь	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
4bba3d04-0a14-40fa-b00c-bee3fc87c0ce	около	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
b729fc3b-c192-4b66-b569-dbc3e32e3518	хотеть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	32.0	True
3f3426b1-6b91-49dd-9853-6b4372ea3040	меня	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	38.0	True
9d56221b-78b6-4e7a-9022-87e68b646f3f	холодный	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	54.0	True
95a5a649-98ba-4dab-a770-6d92bc863b1f	рад	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	44.0	True
a456001b-5894-466c-a4e2-0b44c76134fe	привезти	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	39.0	True
a1cc7379-ba77-40bb-8b93-2dfa8f676a26	спать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	62.0	True
aabf5a88-02c1-4130-b7ce-17efcc40babc	сколько	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
21b00405-6d84-4686-ab25-4a3dbbf07d11	быть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	41.0	True
5dd73863-1252-453d-b2fa-5b8f03919534	тяжёлый	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	61.0	True
71d654bb-010f-40e2-a847-6fef8f9b1fe2	спросить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	45.0	True
957d1d3e-faa4-40d8-94be-1514805eedef	сюрприз	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	38.0	True
a8a64010-e98e-45cd-a45e-a225a03b9c86	закрыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	61.0	True
ab343e7d-0248-46ff-abed-7398e80b900f	жить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	61.0	True
dc242ccb-7a9f-46e5-9564-971d34355109	тёплый	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	70.0	True
2e43284d-547a-4c3a-a3e1-54087a23ed8d	приятный	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	65.0	True
d0a6d03e-9a2d-48ab-b972-2580bc58aca8	согласно	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
a11588d7-7126-4452-86ba-98aa46b6f6e1	сердитый	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	67.0	True
c1e80ed7-b1f3-464c-ab6c-81f14b276902	бояться	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	60.0	True
fbc28e86-29f0-452b-ad8e-cb4255afa8c8	удивлён	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	58.0	True
b67851d7-7589-497c-88b4-829c044088b3	забыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	48.0	True
d070c275-0234-4630-a40a-e9d8ced086b1	жаркий	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	64.0	True
5d1c67bf-8fbf-468a-8cba-64644804e5c7	дать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	57.0	True
4fbf295c-f943-4631-b20c-4c7e42a58c0a	легкий	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
f3f73c3b-d8e6-4c71-abdd-f6f2140c20ea	упасть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	62.0	True
6520eebf-8f02-4215-a668-7418a829b7b4	оставить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	49.0	True
8c9c9812-e068-4bac-9913-a156ab3c1062	играть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	56.0	True
474b31eb-2048-4adf-8a70-4cedbdfc0add	запад	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	64.0	True
6503c8e7-c75e-40b8-9ccb-565323b0fb29	купить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
1c75e335-3157-48e3-ad9c-d89f14c7b847	взять	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	47.0	True
d4c6133f-b3de-443b-a22e-c6764f96486b	великий	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	60.0	True
db28149a-f838-4269-a632-4c812f8fe8bc	изменить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	63.0	True
4882995c-72f2-4838-a1e3-5e2735a631be	открыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	64.0	True
2c6fd137-c69a-4aaf-b990-46b914cc0052	обеспокоен	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	55.0	True
3e7d041d-94c5-4d6f-9eb6-5a08a63859e0	день	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	55.0	True
61c56e99-f5e9-4924-b530-3c67c4656331	встретить	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
cce0a677-4f65-49ae-9da9-89ecee0cc6ce	нуждаться	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	53.0	True
9cdef0bd-e212-450e-a9b1-e42dc421c6a6	сухой	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
6b0be450-1d76-4e69-b1a0-baf9fa866f31	близко	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	55.0	True
7c3ebd1a-b149-4501-910b-3dc7bfafc7f0	от	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	35.0	True
09183d8d-f5b7-4c09-b968-13e6289ecf31	мыть	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	60.0	True
a0747854-36cc-43f9-877d-2e8201c00a4f	обещать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	51.0	True
42b76684-13d7-439b-aa54-ef629e2f481f	начать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	52.0	True
620a9fc5-4b35-4cfc-864a-8385dd8b74c3	знать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	32.0	True
be80c4f3-476d-4a5e-bd19-5fc0bb4f5420	ехать	db573f94204e56e0cf3fc2ea000e5bdc	1280	720	50.0	True
f51f0a5c-a75e-4401-972a-5e8b24283e11	сквозь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	46.0	True
0bb8392c-250a-49e3-bcee-4eee88962627	принести	185bd3a81d9d618518d10abebf0d17a8	1920	1080	60.0	True
5c1a42ad-0a12-43f6-9cb6-6d1237c21875	весь	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
73838c80-d0ad-422a-8e6d-8747e9affa2a	уронить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	34.0	True
1865b698-d937-41f8-8d6e-b75a58da0e98	тебя	185bd3a81d9d618518d10abebf0d17a8	1920	1080	31.0	True
dcf4b48c-85e2-4b58-b34d-0ee7ee2e17ba	позволить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	26.0	True
bf1a5cd4-abf4-427d-afc4-779d1f8b21bd	ответить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	32.0	True
deb9056a-dae2-45a1-980b-1bf77acb6d07	остановить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	40.0	True
d8243f48-3c47-4324-aadf-5a0191a49dee	болит	185bd3a81d9d618518d10abebf0d17a8	1920	1080	37.0	True
00b675d3-66fd-43ef-a6dd-8ed21d43dc64	больше	185bd3a81d9d618518d10abebf0d17a8	1920	1080	42.0	True
03a889b7-3ec3-47c1-a596-f6a8ee236639	получить	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
babc5921-f8b4-430f-860a-f93c272e331b	кусок	185bd3a81d9d618518d10abebf0d17a8	1920	1080	48.0	True
9fcf26f7-f7db-45b2-8334-083a30751af0	хотеть	185bd3a81d9d618518d10abebf0d17a8	1920	1080	49.0	True
1a8e12b8-06b1-46a1-a370-2107682bbf41	замужем	185bd3a81d9d618518d10abebf0d17a8	1920	1080	45.0	True
aa7deb96-833d-4fe9-b892-ca8b05a82c73	найти	185bd3a81d9d618518d10abebf0d17a8	1920	1080	52.0	True
30b6611d-ba97-4129-baf4-a07737c499ae	хотеть	50334f2a79561498829a34a2c90984b1	1920	1080	52.0	True
862c1f07-a92b-4917-9bab-fda0e82325bc	закончить	0211b488644476dd0fec656ccb9b74fc	1920	1080	41.0	True
f970b24a-39a6-49f7-b4c1-2f10e1cb1343	остановить	0211b488644476dd0fec656ccb9b74fc	1920	1080	47.0	True
2973446a-7e5e-4664-9c3d-85ed4529a087	петь	0211b488644476dd0fec656ccb9b74fc	1920	1080	62.0	True
33f9c65c-a6e4-410a-82ad-d8fe4838dff5	принести	0211b488644476dd0fec656ccb9b74fc	1920	1080	49.0	True
8d6d95a6-0d9b-4cdf-a808-042627c1092a	позволить	0211b488644476dd0fec656ccb9b74fc	1920	1080	39.0	True
87154a15-ff8a-4320-98d5-1543f2cdcd97	вы	0211b488644476dd0fec656ccb9b74fc	1920	1080	44.0	True
28108e90-ec77-4163-8ffa-aa82f3bc0c4a	подруга	0211b488644476dd0fec656ccb9b74fc	1920	1080	47.0	True
00c3f08b-a799-4d49-b4bc-89b9607cedf4	тебя	0211b488644476dd0fec656ccb9b74fc	1920	1080	30.0	True
